node0,node1
10692,9202
11780,10692
10693,9093
1012,10733
10734,1012
10734,5603
10734,12046
10783,6859
8684,10783
43,287
287,10364
287,7158
287,9568
10742,43
9568,10742
4452,10752
4551,10752
10752,12656
10752,12892
5116,10780
5084,7800
10038,5535
10038,5611
10793,330
3192,10793
10794,2441
1594,10794
10794,11274
10794,11900
12248,10794
3915,10795
10795,7837
10795,7213
7804,10795
10795,7827
10795,7981
9760,10795
275,10807
10807,2107
10807,4513
10808,275
10808,2107
10808,3072
10808,6345
6933,10808
10808,6860
10808,10143
7260,10808
7614,10808
10808,7615
10808,9637
7158,10808
10808,11672
10808,12892
7260,1431
7608,1431
10807,1431
10808,1431
10820,465
10820,4074
10820,8969
10820,11779
10702,10820
462,10697
10697,5118
10701,2879
5037,10701
10707,10701
10701,11687
2879,10702
10707,10702
11687,10702
10702,11688
10702,10703
10704,9810
10704,10820
10704,10707
10707,11519
10707,13149
10707,2013
2773,10707
3025,10707
10226,10707
10707,4949
8969,10707
10707,7991
10675,10707
10707,11943
10707,12562
12656,10707
3963,10707
11519,10708
10635,8212
10635,5603
10635,5727
9211,10635
10635,10052
10055,10635
10635,10087
10635,10091
10344,10635
10635,10346
10368,10635
10635,11534
12046,10635
9568,10635
7202,10823
8212,10823
5521,10823
10823,10635
10861,5260
9028,10861
10861,10869
10861,10874
10862,10871
10874,10862
10869,164
10869,1689
10869,5125
11231,10869
10873,3685
10873,11231
164,10874
8343,4314
8343,5129
6734,8343
8343,8312
8343,10917
364,11350
4513,11350
11274,11350
11353,1578
10886,1166
10886,2836
10227,10886
11419,10886
12010,10903
10898,2257
10898,10216
10905,535
10905,2287
4950,10905
5126,10905
10905,5189
5627,10905
10905,8681
9075,10905
10905,12248
5669,10906
8312,10906
10906,9195
10907,5371
10907,8315
2904,10908
10908,60
10908,6565
10908,6777
6834,10908
10908,6835
9016,10908
10908,9196
10908,12889
10908,10439
10908,11154
10908,11155
11156,10908
13290,10908
13828,10908
2406,10909
10909,2413
10909,3025
10909,6834
6835,10909
6837,10909
8728,10909
9191,10909
10910,6834
10910,11499
10911,9189
10911,1847
10911,2403
2407,10911
2408,10911
3025,10911
10911,5369
10911,3524
10911,5527
10911,6456
10911,6565
10911,8931
9278,10911
10053,10911
10911,11496
10911,12947
11736,10911
10912,2407
2407,10913
9278,10913
4,1255
5418,4
5603,4
4,9278
12204,4
4,12855
2918,10917
11795,10917
10917,13284
6770,10920
12167,10932
10932,1012
9571,10932
10934,12167
9571,10934
953,10956
1024,10956
2768,10956
6997,10956
7260,10956
10882,10956
10956,12046
10956,12519
9571,10956
13166,10956
13167,10956
10956,13168
10961,2705
10961,9249
10975,2836
12235,55
1856,10974
10974,5528
10974,5529
10705,10974
10706,10974
12735,10974
10974,13020
9037,10983
10151,10983
11665,10983
9371,4547
9368,4547
9204,4547
4547,11129
11665,4547
4551,13144
4551,3767
4551,4620
8298,4551
4551,9037
4551,9204
4551,9990
4551,12433
4551,1
12167,10952
5813,10952
8657,11050
9274,11050
11055,1440
2620,11055
2933,11055
4203,11055
11055,4204
8799,11055
11055,13136
6831,11058
7303,2845
3025,7303
7303,11089
12698,7303
13404,7303
13406,7303
4058,11088
11088,8742
8743,11088
11088,7433
10368,12856
9990,2248
6814,401
6814,402
10753,400
10753,401
402,10753
7158,935
7158,9401
2768,7158
7158,9802
7158,12046
7158,12519
8608,6965
10542,2019
400,401
12516,401
401,13167
402,12516
4570,64
64,6159
12611,64
64,13500
6834,7468
6734,11118
11119,8655
8657,11119
535,11129
11129,5516
9575,11138
7859,11150
11150,11145
11151,12104
11151,7859
10276,11151
11151,10279
10282,11151
11145,11151
9847,11151
10278,11152
11174,11156
2527,11172
11172,2891
4203,11172
4205,11172
11172,4204
6855,11172
2269,11172
10906,11172
11172,12434
13421,11172
2527,11173
11173,2891
2918,11173
11173,4203
11173,12104
11173,4204
11173,10906
11173,13421
11175,9682
11176,6855
11960,11176
9682,11177
10907,11142
11142,11146
11570,11143
11143,11571
11144,1049
11144,10192
11144,7794
9881,11144
11144,11485
8903,11145
11145,10911
11145,6307
9881,11146
11485,11146
7988,11147
11147,9654
12735,11161
2527,8282
8282,4056
8282,4263
8283,5262
11375,6027
12910,11427
11183,4141
11242,11188
11210,7991
11201,4924
9269,11201
11201,12910
3025,12889
12889,6873
12889,9192
9195,12889
11231,12889
12112,12889
12889,11736
10438,2582
10438,6017
6592,10438
10438,6777
9199,10438
10440,3025
10441,10438
6777,10439
11154,3035
11154,3221
11154,6568
6592,11154
8539,11154
10456,11154
11154,12191
11154,12974
11154,1
11154,5
11155,2058
11155,2582
5217,11155
11155,6592
6314,11155
8931,11155
6592,11156
11156,10911
4457,10455
6562,10455
10455,6568
10455,12889
10456,11156
10458,11155
9037,11395
11231,1389
9189,11231
2582,11231
11231,8662
8931,11231
9191,11231
11779,11231
11231,12699
11242,13288
11234,5037
11234,4472
11249,9735
3674,11249
11249,7522
10434,11249
11249,13288
1549,11251
2568,11251
2836,11251
3326,11251
11251,4513
167,11251
11251,4981
5037,11251
11251,7258
11251,8799
8282,11251
12902,11251
5529,11254
11256,11747
11274,58
11274,8050
10781,11274
8790,11274
11284,11274
11274,12170
12169,11274
533,11276
535,11276
530,11276
11276,8104
12248,11276
11376,11282
11282,9763
4289,3023
3023,1351
3023,3845
6343,3023
6344,3023
6346,3023
3023,11274
7784,11335
9810,11337
11419,2976
11419,6256
11419,6345
6618,11419
11419,9269
11419,11274
11419,3512
1526,11442
11442,3035
2267,11442
8039,11442
10305,11442
10911,11442
6835,11437
11437,8078
2426,11443
11443,3737
11443,5514
11443,7067
11443,2267
11445,11442
11474,9758
11474,11219
11284,3565
164,11369
4614,11369
11483,1847
4313,11483
11483,11155
11486,519
2926,11486
11347,11486
11483,11486
1847,11487
2926,11487
11487,11347
7828,11487
11483,11487
3482,11493
11493,8334
11493,11316
267,11494
11494,9122
11494,9364
10427,11494
11494,12889
11499,11494
12010,11494
13500,11494
11496,11838
11496,10269
11501,11503
11506,11501
11501,11507
12010,11501
11501,12983
3025,11499
10438,11499
12590,11499
11502,1377
10269,11502
11502,9230
11502,12010
6777,11503
7857,11503
11505,7377
11506,6456
11506,11507
12010,11506
11503,11507
3570,11509
11502,11509
11509,11503
11509,11507
11513,167
2561,11172
2926,6307
6307,2940
6307,3753
6307,7377
6307,7859
6307,10070
6307,10364
6307,10653
6307,10440
10441,6307
11516,6855
2659,11525
11525,5711
11525,87
11284,11525
966,11531
11531,1012
11531,13121
6441,11531
6705,11531
7582,11531
7594,11531
8702,11531
11531,10304
11531,11534
12046,11531
11531,12449
13168,11531
11532,935
11534,1012
2445,11534
8703,11534
11534,10050
12517,11534
9568,11534
11534,13166
13167,11534
13168,11534
1017,11533
1022,11533
2445,11533
11533,1602
5184,11533
11533,5185
9612,11533
11533,10304
287,11533
7158,11533
11533,11673
11533,12046
12517,11533
9568,11533
13137,11533
267,11535
11535,5093
5748,11535
7849,11535
12606,11535
11535,12527
2268,11536
9034,11536
11088,11536
13026,11536
2209,3769
11571,5966
12253,11573
11574,920
1680,11568
11568,9273
11714,11582
465,11582
2511,11582
8345,11582
11584,5336
11585,12248
4996,11565
149,11586
11586,9369
5025,11601
5024,11602
5025,11602
11604,275
11604,462
465,11604
519,11604
11604,799
11604,922
3072,11604
3123,11604
3125,11604
3489,11604
11604,3767
4415,11604
11604,4710
11604,4775
5055,11604
11604,5115
11604,5118
11604,4949
5199,11604
1255,11604
11604,5205
5171,11604
5711,11604
8608,11604
10876,11604
5612,11604
9660,11604
11274,11604
11502,11604
11604,11897
11896,11604
11604,12248
12590,11604
12695,11604
12170,11604
11604,12994
13020,11604
12072,11604
11609,2379
11609,6851
11609,12699
5364,11610
10047,11610
7042,11611
11611,10047
13156,11622
11622,1845
11622,3416
11622,4775
11622,4774
11622,5205
11622,7384
11622,8579
9093,11622
13144,11627
11627,12015
11627,13378
11620,953
2773,11620
8128,11620
6441,11620
11620,10129
10134,11620
11620,9269
11620,9291
11620,9604
7158,11620
9191,2043
12935,2043
11651,663
1012,11651
11651,2104
9604,11651
9605,11651
9687,11651
9854,11651
11651,12373
13166,11651
11651,13167
13168,11651
11190,11652
1012,11663
2104,11663
9604,11663
9605,11663
11663,9687
11663,12373
13167,11663
13168,11663
11665,863
535,11665
869,11665
11665,3453
11665,7615
11665,8064
8757,11665
11665,11210
267,12010
807,12010
2030,12010
3482,12010
1255,12010
5523,12010
12010,6777
12010,9670
12010,3769
12010,12545
10224,12010
11673,235
11673,3704
11673,7713
9220,11673
10808,11673
3072,11674
3704,11674
8127,11674
9612,11674
10960,8980
2396,11549
11553,1612
11553,13379
11553,12433
8312,11686
4416,11688
11688,3328
11688,3567
4058,11688
8661,11688
11688,9809
11688,9810
10701,11688
11604,11688
11688,13020
11316,1768
5092,11316
5093,11316
12528,11316
11432,2619
3478,11432
11838,11432
6361,11432
7881,11432
8042,11432
11432,10269
10259,11432
11434,11432
11433,2523
11433,2620
6361,11433
7213,11433
11433,8042
11433,8368
10258,11433
11433,10259
10260,11433
11433,9670
10427,11433
11433,12010
11433,11434
11889,11433
11434,3753
11434,10336
3373,11695
11716,1643
11716,9272
11737,11231
2522,11752
11752,4204
5126,5128
5987,5128
5989,5128
6565,5128
5128,6592
5128,7523
5128,10911
5128,12927
5128,9847
13394,5128
11758,7676
1440,11866
719,11883
1839,11883
721,11885
11885,1841
11885,1843
11885,8042
1843,11887
4058,11897
4809,11897
5055,11897
4949,11897
11897,7564
11897,9073
11251,11897
13418,11897
11896,922
1018,11896
11896,2775
2373,11896
11896,2836
5374,11896
11896,5375
11896,3767
4058,11896
11896,5055
11896,4949
11896,5180
5171,11896
6439,11896
7123,11896
8567,11896
9082,11896
11896,9663
11896,9660
11234,11896
11251,11896
11274,11896
11896,11419
11896,11688
12170,11896
11896,12923
11896,12906
11896,13418
11900,9055
11900,533
11900,2441
3385,11900
11900,3565
4513,11900
167,11900
6345,11900
6343,11900
6344,11900
6346,11900
6347,11900
11900,7258
10781,11900
86,11900
87,11900
11900,8980
11900,9646
11900,10288
11900,12247
11912,3896
11872,2650
4949,11872
11872,5205
11872,7568
9684,11872
8501,11872
4028,11795
4213,11795
12562,11795
5961,11913
5058,11913
9098,11913
9286,11913
12735,11913
12975,11913
11913,11810
11943,799
2441,11943
8790,11943
164,11944
9271,11950
11960,11200
11175,11960
11177,11960
11959,272
3472,11959
7731,11959
9077,11959
11959,11200
11172,11959
11959,11173
11959,11175
11176,11959
11177,11959
2855,11962
2919,11962
11962,2924
2941,11962
3068,11962
3915,11962
11962,11347
11962,7837
11962,9367
6225,11962
11962,7049
7828,11962
11962,7859
11962,7860
10254,11962
9382,11962
12888,11962
13095,11962
11962,13299
11992,796
6027,11992
11992,8969
13385,3512
3978,3511
3511,10707
12022,9984
4821,12011
3025,12031
12031,11199
12039,4141
12050,10288
12046,935
6705,12046
7607,12046
12046,13168
12079,5205
5711,12079
9877,12111
691,10827
1324,12112
12123,3976
12125,10438
2868,12172
12177,10008
5336,12179
12606,1204
12191,2836
2942,12191
12191,8799
2836,12195
12195,3304
8799,12195
12195,9597
10390,12195
12195,11284
11518,12195
11730,12193
12213,12214
12222,12213
12214,2944
12214,9291
12214,12224
4775,12220
12220,4774
12222,12224
2944,12223
12223,3390
12223,7456
12223,12224
9070,12224
242,12235
12235,2396
12235,2426
12235,13379
5364,12235
4838,12235
12235,4614
11744,12235
11748,12235
12235,8881
9052,12235
12235,11369
12235,12576
12995,12235
2897,12235
13971,8790
13971,12176
13972,6833
3023,12243
214,12248
12248,5813
12248,671
12248,922
2118,12248
12248,1525
1549,12248
2373,12248
2836,12248
12248,3767
12248,4063
12248,6383
4513,12248
4949,12248
12248,4774
12248,5205
12248,584
7123,12248
12248,9371
8799,12248
12045,12248
9660,12248
10302,12248
10390,12248
4835,12248
11274,12248
11419,12248
11284,12248
12248,11896
12248,13136
13294,12248
13418,12248
12247,9660
12247,11274
1635,12253
12253,4061
4962,12253
12257,11609
3040,12261
12373,10956
422,12379
12379,935
12379,2204
3310,12379
12379,5522
12379,43
9604,12379
7158,12379
11534,12379
9568,12379
12391,5269
6441,12391
6442,12391
598,12391
12383,935
3482,12383
12383,6442
12383,9604
9605,12383
10356,12383
12383,11491
12385,6441
12385,598
12390,6441
12390,598
12368,11358
12433,13146
13150,12433
12433,3035
12434,1555
12434,3035
9226,12434
12434,12972
12449,5269
1672,11920
5369,11920
12479,325
12485,1391
4313,12485
12486,1391
13378,12486
12511,5353
953,12517
7259,12517
7260,12517
12517,43
12517,10340
7158,12517
12046,12517
12517,9568
12517,13168
12519,692
12519,939
12519,941
1555,12519
12519,3072
12519,4792
3381,12519
12519,5095
12519,4949
9273,12519
12519,13136
13166,12519
13167,12519
13168,12519
12522,9291
9381,12526
9760,12526
12527,12526
12528,12526
12527,7857
12799,12529
3637,12531
11574,921
12562,13288
12568,9372
12568,7105
12568,2118
12568,3146
3567,12568
12568,3566
3748,12568
167,12568
4666,12568
10007,12568
6345,12568
12568,6343
12568,6344
12568,6346
6347,12568
12568,7616
12568,10781
12568,8536
12568,8593
12568,8665
12568,8684
9146,12568
11276,12568
12568,3023
12568,11604
13006,12568
12570,325
12570,327
953,12570
2445,12570
12570,7369
12570,7370
12570,7374
7376,12570
7596,12570
12570,12479
12571,325
12571,953
1154,12571
12571,1555
12571,1672
2445,12571
12571,7371
12571,7373
7375,12571
7384,12571
7596,12571
12010,12571
12479,12571
9568,12571
12572,324
12572,327
12572,953
12572,2445
12572,7259
7374,12572
12572,7596
12572,9227
12572,9231
11622,12572
11950,12572
9568,12572
12573,327
935,12573
12573,953
1948,12573
5948,12573
12573,2445
7374,12573
7596,12573
9226,12573
12573,11950
12576,13379
12576,7223
12590,7194
12024,7223
12024,7352
12610,11503
11506,12610
12579,393
12579,8730
8979,12579
12579,13025
12579,12558
2836,12679
12679,8437
12679,12976
10437,12656
12656,1856
2396,12656
11779,12656
12656,12735
12656,12727
8032,12204
12204,11496
12204,11622
7253,12661
12661,9884
9671,11911
2778,2101
10253,2101
12695,2633
4949,12695
12695,9332
12602,3025
12699,11735
12699,5129
12699,11750
12699,7804
12699,3869
11775,12699
12699,7303
6307,12699
12698,11750
12700,12698
7298,12698
284,12703
12703,9373
4999,12703
9070,12703
11574,12735
12768,1948
12700,12767
12779,2919
12779,4313
12779,7496
7826,12779
10276,12779
10280,12779
9753,12779
10330,12779
12779,12010
3963,2920
3963,3412
3963,4479
6771,3963
8541,3963
3963,9345
11586,3963
6703,12790
671,12241
11931,11923
11923,11933
11931,11924
11924,11933
11925,5205
6159,11925
12485,11925
11933,11925
11935,1018
12018,11935
2404,11935
11935,3419
11935,5185
11935,5200
5203,11935
6933,11935
8144,11935
6159,11935
10270,11935
11935,9783
10345,11935
12486,11935
11931,10345
11925,11931
12072,11931
11932,12485
11932,12072
501,11934
2404,11934
11934,2019
11934,10095
11934,10096
11934,10345
10453,11934
11934,400
791,3438
3438,1526
3438,2204
3438,3422
5126,3438
3438,6441
10119,3438
3438,10108
3438,10276
9291,3438
3438,9630
10304,3438
3438,7158
3438,9568
3438,13292
2511,12830
12831,3637
10256,10263
11173,12848
922,12170
12170,5146
3565,12170
12170,3567
3566,12170
4056,12170
4058,12170
4528,12170
4810,12170
1255,12170
5534,12170
12170,6354
12170,7150
12170,8665
9254,12170
12170,9663
12169,12170
12840,8656
286,12843
12853,4415
9878,12853
11199,12853
3060,12855
8980,12727
12727,10302
12871,3304
10876,12871
9368,12871
12871,8202
10650,12871
11622,12871
12871,12170
12883,9076
12883,9226
12883,9227
9229,12883
12883,9230
12883,9240
11458,10906
5205,12892
10651,2209
5205,10651
10651,8494
9226,10651
9227,10651
10651,9230
9240,10651
5185,10088
8636,10088
10052,10088
10053,10088
10062,10088
10065,10088
10088,10071
10072,10088
10077,10088
10088,10080
10344,10088
10345,10088
10350,10088
10362,10088
10351,10088
10355,10088
10357,10088
10088,10368
10370,10088
10371,10088
12910,11639
626,12959
12923,12895
12925,12894
12896,12917
12896,12975
12917,10990
11913,12917
12735,12917
9604,12925
12925,12906
12902,12165
2836,12902
6860,12902
12902,7081
12902,7230
12902,8799
11274,12902
12902,12921
12926,793
1440,12926
12926,4210
4950,12926
12926,10228
5205,12926
5337,12926
6343,12926
12926,6346
6347,12926
6353,12926
10876,12926
12926,9810
12926,10905
12926,12925
12906,5055
12906,5711
12906,7564
12906,11274
13418,12906
1440,12944
12944,12926
12918,3673
11795,12918
11622,12976
12977,13588
12980,9220
12982,9670
9401,12983
12983,9220
12990,12165
9191,12990
11364,12990
12990,12921
12991,7990
3072,12994
3565,12994
12994,3567
12994,4949
5562,12994
12994,8071
12994,8565
12994,9073
11427,12994
12994,11276
11688,12994
11897,12994
12994,11896
12994,12560
12561,12994
12995,2511
12995,2396
13385,12995
8036,12996
13020,4074
6345,13020
1191,13022
1549,13022
13022,3698
13022,4273
13022,4736
13022,5042
13022,2016
13022,6860
13022,7258
6159,13022
13022,9739
13022,11419
13022,12902
5205,13025
5534,13025
13028,5262
13028,9371
13042,9375
533,13042
13042,535
5042,13042
5665,13042
13045,149
4273,13045
13045,8757
2943,9847
9848,11175
9848,11176
11177,9848
2101,9848
9844,13097
13063,4666
13063,10288
939,9570
941,9570
2445,9570
9570,7583
9570,7607
10808,9570
13136,9570
6441,9567
7176,9567
235,9568
9568,519
9568,532
9568,935
1403,9568
9568,9401
1526,9568
12015,9568
9568,12021
12020,9568
12016,9568
9568,1845
9568,2475
8212,9568
9568,3068
3456,9568
3704,9568
4308,9568
9568,3382
5127,9568
3000,9568
9568,5184
9568,5185
9568,5337
5603,9568
6441,9568
9568,10134
9568,7260
7591,9568
9568,7593
9568,7614
9392,9568
9568,43
9568,9217
9568,9221
9597,9568
9568,9604
9568,9629
9630,9568
9631,9568
9568,9783
9568,9686
9568,9687
10305,9568
9568,10389
9568,10808
10917,9568
9568,11531
11532,9568
12011,9568
9568,12046
9568,9571
9568,13136
13137,9568
13006,12167
939,13006
13006,1011
989,13006
13006,2773
4809,13006
7590,13006
7594,13006
13006,7615
13006,8104
13006,10876
13121,9569
9569,10502
422,9571
935,9571
9571,939
953,9571
9571,1012
9571,2204
9571,5618
6441,9571
9571,7583
9571,7614
9571,9604
9571,10807
7158,9571
11620,9571
12379,9571
9571,12517
13006,9571
9571,13167
10157,8589
12656,4998
11465,13084
3119,13084
13084,3570
2775,12952
12966,3025
299,11230
11230,2267
11230,9191
11230,10454
12968,9271
7067,12972
2043,12972
12974,3035
5171,12974
5618,12974
10876,12974
9036,12974
12974,12173
2855,13088
13088,2919
2926,13088
13088,2941
3753,13088
7837,13088
9367,13088
7167,13088
7857,13088
8636,13088
12699,13088
13095,719
13095,3484
13095,4980
13095,6225
7167,13095
7841,13095
13095,7860
13095,9753
13096,7859
13097,2919
13097,9199
3685,10683
10683,7837
10683,7723
9370,13125
288,13136
692,13136
1208,13136
13136,1845
13136,4949
7607,13136
9604,13136
9605,13136
13136,10099
7112,13137
13137,287
462,11805
2773,11805
11805,4339
11805,584
11750,11805
6824,11805
11805,8298
11805,8299
11805,9328
9332,11805
7152,13142
13159,12562
8656,2879
4074,8656
8656,4614
8654,8656
8656,10217
10704,8656
8656,13385
966,12072
2203,12072
12072,5125
5602,12072
12072,5979
8565,12072
12072,9228
12072,9783
12072,10305
12072,7158
12861,12072
12248,12072
13166,7202
7204,13166
13166,235
776,13166
13166,935
936,13166
13166,937
939,13166
13166,941
13166,1022
953,13166
13144,13166
13166,2445
13166,2768
6997,13166
7259,13166
13166,7260
13166,7590
7610,13166
13166,6642
13166,12046
13166,12449
13166,9570
9568,13166
13167,7202
7204,13167
13167,235
13167,935
936,13167
937,13167
13167,941
1022,13167
13167,953
13167,13144
2445,13167
13167,2768
13167,6997
5727,13167
7259,13167
13167,7260
13167,7595
7610,13167
9604,13167
6642,13167
12046,13167
12449,13167
9568,13167
13167,13136
7204,13168
13168,935
13168,941
953,13168
13168,2768
5727,13168
13168,7259
7260,13168
13168,10099
13168,10808
6642,13168
7158,13168
12449,13168
2858,594
8042,2858
11242,13216
11242,13217
11249,13217
5058,13234
13235,11242
13221,10314
13240,5667
13241,5667
13241,7991
13241,9037
594,13245
595,13245
13245,596
10903,13245
11808,304
11808,1856
1968,11808
11808,3456
11808,11742
11808,11779
11808,10990
12432,11808
11808,12735
13277,13282
13282,13279
13284,5987
4210,13288
13288,4914
13290,11109
13290,3203
13294,2013
13294,3767
4293,13294
4452,13294
13294,4810
10752,13294
13294,12892
1391,13292
13292,2621
2924,13292
7213,13292
9286,13292
10077,13292
13292,10095
13292,10425
12169,13292
13299,2919
5618,13299
2525,13296
8494,13296
9738,13296
13296,11752
8298,13303
13303,9201
8042,13300
4989,13304
13304,6032
8343,13304
6307,13308
13310,9663
12028,9400
5358,9400
9774,9400
10908,11736
519,13385
13385,914
13385,4314
5084,13385
13385,11747
1416,13385
13385,1417
13378,4273
13378,5603
13378,6771
13378,7547
13378,3963
13382,2650
7036,13382
13382,8661
13382,40
10990,13383
9238,13384
13393,2849
4821,13393
13393,5125
13393,13034
8567,13393
9881,13393
12248,13393
12434,13393
12175,13394
2924,13394
13394,10091
13395,736
318,11810
11810,320
462,11810
11810,4999
11810,3412
11222,11810
11810,13302
11810,11811
13404,6777
13407,8000
2118,13418
13418,8789
13418,11419
2918,13421
13422,953
0,2267
0,11118
866,1
5126,1
1,7911
8681,1
9217,1
3,6833
3,11088
5,5365
6,5365
6,2267
6,11118
13498,13308
267,13500
13500,1335
6361,13500
13500,8059
8792,13500
13500,11155
11496,13500
13500,11535
13500,11316
6281,13546
13577,6565
11992,13577
13587,8026
12976,13588
13632,7067
13801,6307
13820,3463
13907,10906
13907,10907
13907,10908
6036,13981
1,13981
626,14005
10873,14005
14005,10874
14009,5205
395,7071
631,4701
12694,11476
1030,8253
9704,9165
1030,9704
698,1030
11504,4
3068,4
5127,4
4,7853
9763,4
10384,4
11501,4
4,11508
4,11502
4,10917
4,9784
2943,4
10362,4
4,10363
10369,4
10372,4
10343,4
4,10350
4,10355
10090,4
10060,4
4,10062
10074,4
328,4
320,4
4,10389
11222,4
7365,4
4,11316
4,4853
4855,4
4856,4
4,4880
4,2789
4,2958
4,2086
4,9649
9758,4
12010,4
3480,4
4,10045
4,10669
4,10364
11735,6544
11488,6544
4774,6544
10453,13105
13105,10258
8657,13105
12955,8680
13085,9161
9162,13085
10269,12801
10269,1868
8022,2523
8022,946
8022,699
8022,13196
8022,2941
4088,8022
8022,6786
8022,11489
8022,7030
8022,11486
9365,8022
8022,7158
11488,8022
8022,10055
8022,10635
6557,8022
7828,8022
11920,8022
12104,8022
8022,4390
8022,9121
8022,12277
13395,8022
8022,7224
8022,4428
8022,1204
7292,8022
3024,8022
1043,8022
12512,8022
10068,8022
8022,7451
9196,8022
6043,8022
12407,8022
13278,8022
8022,3197
2124,8022
8022,3508
8022,7253
8022,4565
8022,9188
8716,8022
2929,8022
8022,2688
8022,9191
8022,629
8022,10729
6699,8022
5514,8022
12524,8022
8022,7432
11505,8022
8022,9367
9291,8022
9401,8022
8022,308
8022,2026
11588,8022
8022,10135
3308,8022
8022,4571
8022,10043
8022,10092
8022,10392
10418,8022
8022,8636
1022,8022
11667,8022
2667,8022
13238,8022
10682,8022
2403,8022
8022,9199
200,8022
5118,8022
8022,11734
815,8022
3536,8022
2624,8022
3869,8022
8022,8142
932,8022
8022,6456
8022,10630
8662,8022
13167,8022
8022,9758
996,8022
8022,12125
3753,8022
12102,8022
11501,8022
8022,9099
12582,8022
9653,8022
8022,11493
7609,8022
8022,3334
5578,8022
8022,10910
3386,8022
7411,8022
8022,13291
10304,8022
3456,8022
8022,11136
8744,8022
8022,8334
3463,8022
8025,8022
8022,3537
11758,8022
11959,8022
3060,8022
8022,10697
7192,8022
2179,8022
12175,8022
10276,8022
8022,13302
8022,3157
2620,8022
2768,8022
8022,12253
12173,8022
8022,5358
8022,7404
11257,8022
8022,11872
7884,8022
2574,8022
8312,8022
9270,8022
6251,8022
8022,12936
12992,8022
8022,8703
8927,8022
8022,2297
6259,8022
8910,8022
465,8022
147,8022
8022,3656
2778,8022
8022,3331
307,8022
11673,8022
7067,8022
2621,8022
5128,8022
8022,6623
8022,1536
1356,8022
3058,8022
8022,3401
8912,8022
8022,2142
8022,6877
8022,7853
8022,3617
10318,8022
8022,12060
10134,8022
5831,8022
3503,8022
12581,8022
8022,724
7758,8022
3732,8022
8022,8739
3193,8022
8022,5618
8022,2375
8022,12129
3045,8022
10886,8022
6881,8022
6455,8022
8022,4924
11146,8022
4950,8022
8022,6818
4389,8022
13805,8022
8022,7303
9649,8022
8022,3048
8022,1207
5338,8022
8022,6554
3915,8022
7607,8022
3178,8022
11144,8022
4951,8022
6285,8022
8022,10270
9848,8022
8022,10116
8022,432
4589,8022
8022,475
8022,12105
5964,8022
10734,8022
9812,8022
8022,11480
2582,8022
8022,9885
8022,8660
11437,8022
8735,8022
8022,13168
10226,8022
3332,8022
8022,4929
8022,6837
8022,3621
8022,13025
6142,8022
8022,12947
8494,8022
10917,8022
1017,8022
8022,8026
8022,2524
8022,650
8022,8792
199,8022
994,8022
8022,7881
4774,8022
6816,8022
8022,4061
8022,2295
8022,11889
8022,13030
8022,10807
8022,8620
8022,3382
8104,8022
8022,701
8022,6143
8435,8022
10136,8022
8022,422
13277,8022
5126,8022
8022,5259
4494,8022
8022,8890
2528,8022
8022,3381
8546,8022
2899,8022
6400,8022
10227,8022
10269,8022
8022,7377
8022,3523
3464,8022
6998,8022
7665,8022
5188,8022
4702,8022
8022,5146
11494,8022
8022,11584
8022,5299
6064,8022
8022,11565
8022,9567
8022,8504
8022,1673
10645,8022
11775,8022
8022,2030
8022,6030
11864,8022
8022,8042
1369,8022
8022,11777
8022,7533
8022,3477
10364,8022
8022,13422
5364,8022
8022,4930
8022,5115
8022,7130
4261,8022
13290,8022
8022,5849
10795,8022
10355,8022
8022,684
8022,5125
8022,3145
8069,8022
8022,2710
8022,11902
11582,8022
2379,8022
8022,11620
1846,8022
8022,2091
8022,195
4339,8022
8022,11491
8022,12931
8022,4822
8022,10365
8022,9195
8022,272
1672,8022
13275,8022
12550,8022
8022,10228
3875,8022
6615,8022
13232,8022
8022,8691
8032,8022
470,8022
12735,8022
8115,8022
8022,4308
11744,8022
11780,8022
8022,944
3736,8022
2265,8022
11471,8022
13502,8022
8022,4605
1567,8022
7202,8022
8022,6361
8022,6457
8022,12975
8022,11730
4850,8022
8022,299
496,8022
8022,3489
8022,6835
6553,8022
9217,8022
7126,8022
12204,8022
3741,8022
6314,8022
8022,603
8000,8022
4963,8022
8022,4260
8022,5580
8022,11736
8022,2849
3438,8022
6608,8022
3743,8022
8022,3034
8022,2204
8022,11490
10020,8022
8022,217
777,8022
8022,9066
2376,8022
8022,10875
5341,8022
6954,8022
3739,8022
8022,13219
5581,8022
4335,8022
7227,8022
8022,5122
8022,3663
8022,11735
10264,8022
6833,8022
9219,8022
9269,8022
8022,9370
8022,10120
8022,194
3479,8022
8591,8022
8022,11145
6036,8022
3854,8022
8022,5297
11142,8022
8022,1339
2236,8022
8022,7827
8022,8129
2659,8022
8022,3177
7455,8022
9366,8022
8022,12108
8022,8984
8022,9683
13354,8022
161,8022
476,8022
6851,8022
8022,7194
8022,985
8022,2463
8022,12661
8022,3043
10263,8022
8022,4429
6733,8022
13282,8022
9034,8022
10744,8022
8022,2170
8022,1340
10438,8022
8022,7743
8022,11757
5368,8022
12114,8022
10815,8022
8022,807
8022,12801
9654,8022
8022,6032
4606,8022
8022,12549
1870,8022
8022,5415
8022,13021
8022,8661
11174,8022
8022,13298
9160,8022
7483,8022
8022,9268
7223,8022
8022,11277
8022,10932
8022,2406
8022,8127
4163,8022
8022,9221
5572,8022
8022,5298
